1149	73.7163	 -7.013244   -6.383051  2  2
1150	73.7391	 -4.872141   -4.315333  2  2
1151	73.6751	 -4.693130   -4.577304  2  1
1152	73.6979	 -3.445751   -4.520535  1  1
1153	73.7207	 -5.553987   -4.191787  2  2
1154	73.7435	 -1.764147   -2.632223  1  1
1155	73.6797	 -5.563958   -5.152009  2  1
1156	73.6159	 -3.706904   -3.613686  2  1
1157	73.6387	 -3.221389   -3.006384  2  2
1158	73.5751	 -2.676887   -2.233200  2  1
1159	73.5979	 -2.686244   -2.409047  2  2
1160	73.6207	 -4.788761   -5.449285  1  1
1161	73.6434	 -4.585389   -4.556164  2  2
1162	73.6661	 -4.627435   -4.939144  1  1
1163	73.6887	 -5.364427   -4.716069  2  2
1164	73.7113	 -3.242288   -4.976032  1  1
1165	73.7339	 -3.537511   -3.890748  1  1
1166	73.7564	 -1.535029   -0.948586  2  2
1167	73.7789	 -1.764704   -2.144325  1  1
1168	73.8014	 -2.762713   -2.781844  1  1
1169	73.8238	 -6.865069   -5.183439  2  2
1170	73.8462	 -1.946871   -3.797543  1  1
1171	73.8685	 -6.206123   -3.391380  2  2
1172	73.8908	 -3.325213   -1.874318  2  2
1173	73.9130	 -4.350965   -3.341607  2  2
1174	73.9353	 -3.525136   -2.761073  2  2
1175	73.9574	 -7.320163   -7.010978  2  2
1176	73.9796	 -5.657770   -3.793120  2  2
1177	74.0017	 -6.194511   -5.512701  2  2
1178	74.0238	 -6.086275   -6.092529  1  1
1179	73.9610	 -5.025912   -4.276920  2  1
1180	73.9831	 -4.002064   -4.541548  1  1
1181	74.0051	 -3.733311   -4.167010  1  1
1182	74.0271	 -3.899236   -4.565125  1  1
1183	73.9645	 -5.674555   -4.855718  2  1
1184	73.9865	 -6.924811   -4.913762  2  2
1185	73.9241	 -6.079126   -5.793385  2  1
1186	73.9460	 -2.033082   -2.204234  1  1
1187	73.9680	 -2.800073   -2.713013  2  2
1188	73.9899	 -2.709349   -3.402031  1  1
1189	74.0118	 -3.616989   -3.947839  1  1
1190	74.0336	 -3.612554   -3.599894  2  2
1191	74.0554	 -0.505174  -10.869187  1  1
1192	73.9933	 -0.989069  -10.664317  1  2
1193	73.9313	 -1.276568  -15.435973  1  2
1194	73.9531	 -3.289400   -2.748476  2  2
1195	73.9749	 -4.499903   -3.860854  2  2
1196	73.9130	 -3.502427   -3.008668  2  1
1197	73.9348	 -2.214981   -4.667200  1  1
1198	73.9566	 -3.187397   -3.093535  2  2
1199	73.9783	 -3.280714   -3.269729  2  2
1200	74.0000	 -2.847181   -2.888882  1  1
1201	74.0216	 -1.173853   -7.137054  1  1
1202	73.9601	 -0.223836   -8.252979  1  2
1203	73.9817	 -2.756267   -2.276425  2  2
1204	74.0033	 -6.347303   -6.266126  2  2
1205	74.0249	 -4.819384   -5.340464  1  1
1206	74.0464	 -5.044634   -4.332403  2  2
1207	74.0679	 -2.104269   -2.682186  1  1
1208	74.0894	 -3.918842   -4.868292  1  1
1209	74.1108	 -2.963626   -3.134042  1  1
1210	74.1322	 -6.222068   -5.520918  2  2
1211	74.1536	 -5.041523   -6.283059  1  1
1212	74.1749	 -3.421784   -3.321762  2  2
1213	74.1962	 -5.442358   -5.150039  2  2
1214	74.2175	 -1.289195   -1.920910  1  1
1215	74.2387	 -2.359911   -3.504498  1  1
1216	74.2599	 -2.665028   -3.185915  1  1
1217	74.2810	 -2.064063   -0.592028  2  2
1218	74.3021	 -3.943266   -4.327630  1  1
1219	74.3232	 -5.018478   -5.296588  1  1
1220	74.2623	 -4.695215   -3.961977  2  1
1221	74.2834	 -7.434908   -7.361662  2  2
1222	74.3044	 -3.848949   -3.557526  2  2
1223	74.2437	 -7.622329   -7.332481  2  1
1224	74.1830	 -4.810017   -4.755452  2  1
1225	74.2041	 -3.578232   -2.350811  2  2
1226	74.2251	 -3.936426   -5.042516  1  1
1227	74.2461	 -2.123516   -1.737098  2  2
1228	74.2671	 -1.818475   -2.426177  1  1
1229	74.2067	 -4.615511   -4.065831  2  1
1230	74.1463	 -4.003462   -3.616295  2  1
1231	74.1673	 -5.799478   -3.757836  2  2
1232	74.1883	 -0.587490  -13.067756  1  1
1233	74.1281	 -0.390960  -12.876838  1  2
1234	74.1491	 -1.540004   -1.327782  2  2
1235	74.1700	 -1.576344   -1.843268  1  1
1236	74.1100	 -4.513793   -5.189703  1  2
1237	74.1310	 -3.666815   -5.699931  1  1
1238	74.1519	 -3.876276   -3.583108  2  2
1239	74.0920	 -3.535523   -3.645943  1  2
1240	74.1129	 -4.190050   -3.819918  2  2
1241	74.0532	 -3.921058   -3.588845  2  1
1242	74.0741	 -2.804246   -3.301015  1  1
1243	74.0949	 -3.051678   -2.799620  2  2
1244	74.1158	 -2.029951   -1.926377  2  2
1245	74.1365	 -2.764071   -3.304703  1  1
1246	74.1573	 -4.308542   -3.661224  2  2
1247	74.1780	 -3.474406   -3.960497  1  1
1248	74.1987	 -2.959206   -6.459323  1  1
1249	74.2194	 -2.698787   -3.061409  1  1
1250	74.1600	 -2.188201   -2.281358  1  2
1251	74.1807	 -2.662254   -2.342439  2  2
1252	74.2013	 -2.285315   -1.091871  2  2
1253	74.2219	 -0.870655   -1.137754  1  1
1254	74.2424	 -9.009925  -10.188898  1  1
1255	74.2629	 -8.923861   -8.332031  2  2
1256	74.2834	 -3.286626   -2.501900  2  2
1257	74.3039	 -3.737172   -8.544735  1  1
1258	74.2448	 -3.263338   -3.451557  1  2
1259	74.2653	 -2.797462   -2.297057  2  2
1260	74.2857	 -1.660742   -1.833235  1  1
1261	74.2268	 -2.435922   -2.676395  1  2
1262	74.2472	 -2.598934   -2.849914  1  1
1263	74.2676	 -2.120207   -2.455693  1  1
1264	74.2880	 -2.655793   -3.016810  1  1
1265	74.2292	 -3.814482   -3.252241  2  1
1266	74.2496	 -1.276711   -1.801109  1  1
1267	74.2699	 -5.301449   -5.289610  2  2

4.04.790.173 I Final Winogrande score(1267 tasks): 74.2699 +/- 1.2286

